NOTA_CANDIDATO;NOTA_CORTE;MARGEM;CLASSIFICACAO;IDADE;QT_VAGAS_CONCORRENCIA;GRAU;TURNO;TIPO_MOD_CONCORRENCIA;TP_COTA;SEXO;OPCAO;MESMA_UF;EFETIVOU
544.84;544.84;0.0;5;43;5;Bacharelado;Integral;L;PPI ;M;1;1;0
578.09;544.84;33.25;2;21;5;Bacharelado;Integral;L;PPI ;M;2;1;0
442.74;544.84;-102.10000000000002;7;19;5;Bacharelado;Integral;L;PPI ;M;1;1;0
589.76;544.84;44.91999999999996;1;19;5;Bacharelado;Integral;L;PPI ;F;1;1;0
567.05;544.84;22.209999999999923;3;29;5;Bacharelado;Integral;L;PPI ;F;1;1;0
563.22;544.84;18.379999999999995;4;19;5;Bacharelado;Integral;L;PPI ;F;2;1;0
531.32;544.84;-13.519999999999982;6;24;5;Bacharelado;Integral;L;PPI ;M;2;1;1
594.2;558.48;35.72000000000003;3;19;4;Bacharelado;Integral;L;D   ;M;1;1;0
600.63;558.48;42.14999999999998;2;20;4;Bacharelado;Integral;L;D   ;M;1;1;0
501.21;558.48;-57.27000000000004;7;20;4;Bacharelado;Integral;L;D   ;F;2;1;0
558.48;558.48;0.0;4;21;4;Bacharelado;Integral;L;D   ;F;1;1;0
457.48;558.48;-101.0;8;23;4;Bacharelado;Integral;L;D   ;F;1;1;0
505.44;558.48;-53.04000000000002;6;20;4;Bacharelado;Integral;L;D   ;F;1;1;0
520.53;558.48;-37.950000000000045;5;19;4;Bacharelado;Integral;L;D   ;F;1;0;0
624.76;558.48;66.27999999999997;1;30;4;Bacharelado;Integral;L;D   ;M;1;1;0
557.95;606.36;-48.40999999999997;7;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
619.28;606.36;12.919999999999959;3;18;4;Bacharelado;Integral;L;D   ;F;1;1;1
509.77;606.36;-96.59000000000003;11;23;4;Bacharelado;Integral;L;D   ;F;2;1;1
549.09;606.36;-57.26999999999998;8;21;4;Bacharelado;Integral;L;D   ;F;1;1;1
643.29;606.36;36.92999999999995;1;20;4;Bacharelado;Integral;L;D   ;F;2;1;0
534.5;606.36;-71.86000000000001;9;20;4;Bacharelado;Integral;L;D   ;F;1;1;0
574.04;606.36;-32.32000000000005;5;18;4;Bacharelado;Integral;L;D   ;F;1;1;0
606.36;606.36;0.0;4;20;4;Bacharelado;Integral;L;D   ;F;1;1;0
520.91;606.36;-85.45000000000005;10;24;4;Bacharelado;Integral;L;D   ;F;1;1;0
626.81;606.36;20.449999999999932;2;22;4;Bacharelado;Integral;L;D   ;M;1;1;0
563.43;606.36;-42.930000000000064;6;20;4;Bacharelado;Integral;L;D   ;M;2;1;0
568.91;588.8;-19.889999999999986;24;23;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
654.19;588.8;65.3900000000001;7;21;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
653.13;588.8;64.33000000000004;9;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
642.65;588.8;53.85000000000002;11;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
573.88;588.8;-14.919999999999959;23;52;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
659.55;588.8;70.75;2;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
595.71;588.8;6.910000000000082;16;19;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
622.29;588.8;33.49000000000001;13;18;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
566.91;588.8;-21.889999999999986;25;59;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
657.28;588.8;68.48000000000002;3;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
591.06;588.8;2.259999999999991;18;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
589.71;588.8;0.9100000000000819;19;19;20;Bacharelado;Integral;A;AMPLA;F;1;1;0
648.16;588.8;59.360000000000014;10;36;20;Bacharelado;Integral;A;AMPLA;M;1;0;0
588.8;588.8;0.0;20;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
592.34;588.8;3.5400000000000773;17;19;20;Bacharelado;Integral;A;AMPLA;M;1;1;0
653.42;588.8;64.62;8;18;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
656.28;588.8;67.48000000000002;6;21;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
604.51;588.8;15.710000000000036;14;19;20;Bacharelado;Integral;A;AMPLA;M;2;1;1
657.14;588.8;68.34000000000003;4;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
656.35;588.8;67.55000000000007;5;19;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
595.78;588.8;6.980000000000018;15;27;20;Bacharelado;Integral;A;AMPLA;M;1;1;1
560.11;588.8;-28.68999999999994;26;20;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
449.99;588.8;-138.80999999999995;27;19;20;Bacharelado;Integral;A;AMPLA;F;2;1;0
579.99;588.8;-8.809999999999945;21;40;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
634.77;588.8;45.97000000000003;12;33;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
662.23;588.8;73.43000000000006;1;21;20;Bacharelado;Integral;A;AMPLA;M;2;1;0
575.76;588.8;-13.039999999999964;22;18;20;Bacharelado;Integral;A;AMPLA;F;1;1;1
510.11;527.41;-17.299999999999955;9;19;5;Bacharelado;Integral;L;PPI ;F;2;1;0
544.31;527.41;16.899999999999977;3;47;5;Bacharelado;Integral;L;PPI ;M;1;1;0
527.41;527.41;0.0;5;19;5;Bacharelado;Integral;L;PPI ;M;1;1;0
547.64;527.41;20.230000000000018;2;19;5;Bacharelado;Integral;L;PPI ;F;1;1;0
532.54;527.41;5.1299999999999955;4;18;5;Bacharelado;Integral;L;PPI ;F;1;1;0
516.93;527.41;-10.480000000000018;6;22;5;Bacharelado;Integral;L;PPI ;F;1;1;0
515.44;527.41;-11.969999999999914;8;19;5;Bacharelado;Integral;L;PPI ;M;2;1;1
445.29;527.41;-82.11999999999995;11;46;5;Bacharelado;Integral;L;PPI ;F;1;0;0
516.61;527.41;-10.799999999999955;7;21;5;Bacharelado;Integral;L;PPI ;M;1;1;0
550.97;527.41;23.56000000000006;1;21;5;Bacharelado;Integral;L;PPI ;F;1;1;1
489.33;527.41;-38.079999999999984;10;21;5;Bacharelado;Integral;L;PPI ;M;1;1;0
578.63;;;2;19;5;Bacharelado;Integral;L;PPI ;M;2;1;0
585.07;;;1;21;5;Bacharelado;Integral;L;PPI ;F;1;1;0
569.91;569.91;0.0;4;19;4;Bacharelado;Integral;L;D   ;F;1;1;0
607.86;569.91;37.950000000000045;2;28;4;Bacharelado;Integral;L;D   ;F;1;1;0
633.86;569.91;63.950000000000045;1;21;4;Bacharelado;Integral;L;D   ;F;2;1;0
607.22;569.91;37.31000000000006;3;22;4;Bacharelado;Integral;L;D   ;F;2;1;0
558.96;569.91;-10.949999999999932;5;22;4;Bacharelado;Integral;L;D   ;F;1;1;0
577.83;507.98;69.85000000000002;2;23;4;Bacharelado;Integral;L;D   ;F;1;1;0
507.98;507.98;0.0;4;20;4;Bacharelado;Integral;L;D   ;F;2;1;1
557.02;507.98;49.039999999999964;3;19;4;Bacharelado;Integral;L;D   ;F;1;0;0
604.09;507.98;96.11000000000001;1;19;4;Bacharelado;Integral;L;D   ;F;1;0;0
597.19;605.48;-8.289999999999964;24;48;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
626.19;605.48;20.710000000000036;9;27;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
441.89;605.48;-163.59000000000003;54;45;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
616.28;605.48;10.799999999999955;17;19;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
605.48;605.48;0.0;20;18;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
626.13;605.48;20.649999999999977;10;34;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
623.46;605.48;17.980000000000018;13;18;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
639.76;605.48;34.27999999999997;1;21;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
556.06;605.48;-49.42000000000007;37;19;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
574.42;605.48;-31.06000000000006;29;59;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
562.05;605.48;-43.430000000000064;33;18;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
626.21;605.48;20.730000000000018;8;21;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
437.99;605.48;-167.49;55;26;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
625.26;605.48;19.779999999999973;12;19;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
620.68;605.48;15.199999999999932;14;19;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
636.76;605.48;31.279999999999973;3;26;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
561.84;605.48;-43.639999999999986;34;18;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
595.26;605.48;-10.220000000000027;25;22;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
636.16;605.48;30.67999999999995;5;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
625.79;605.48;20.309999999999945;11;20;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
637.36;605.48;31.879999999999995;2;45;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
497.67;605.48;-107.81;48;26;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
521.73;605.48;-83.75;44;21;20;Bacharelado;Noturno;A;AMPLA;M;2;0;0
620.55;605.48;15.069999999999936;15;36;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
475.48;605.48;-130.0;51;46;20;Bacharelado;Noturno;A;AMPLA;F;1;0;0
534.19;605.48;-71.28999999999996;41;55;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
540.38;605.48;-65.10000000000002;39;26;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
498.81;605.48;-106.67000000000002;47;20;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
609.68;605.48;4.199999999999932;19;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
613.34;605.48;7.860000000000014;18;27;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
619.96;605.48;14.480000000000018;16;20;20;Bacharelado;Noturno;A;AMPLA;M;2;1;1
581.0;605.48;-24.480000000000018;28;20;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
558.07;605.48;-47.40999999999997;36;23;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
605.06;605.48;-0.42000000000007276;22;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
446.7;605.48;-158.78000000000003;53;26;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
552.29;605.48;-53.190000000000055;38;50;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
628.53;605.48;23.049999999999955;6;27;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
636.54;605.48;31.059999999999945;4;27;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
535.63;605.48;-69.85000000000002;40;27;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
470.75;605.48;-134.73000000000002;52;23;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
506.68;605.48;-98.80000000000001;45;49;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
574.01;605.48;-31.470000000000027;30;55;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
626.79;605.48;21.309999999999945;7;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
593.73;605.48;-11.75;26;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
572.74;605.48;-32.74000000000001;31;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
475.49;605.48;-129.99;50;24;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
563.43;605.48;-42.05000000000007;32;19;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
552.52;561.55;-9.029999999999973;7;26;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
555.64;561.55;-5.909999999999968;6;20;5;Bacharelado;Noturno;L;PPI ;F;2;1;1
487.49;561.55;-74.05999999999995;14;26;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
548.18;561.55;-13.370000000000005;9;21;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
505.83;561.55;-55.71999999999997;13;20;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
520.23;561.55;-41.319999999999936;11;25;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
549.94;561.55;-11.6099999999999;8;31;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
561.66;561.55;0.11000000000001364;4;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
580.13;561.55;18.58000000000004;3;26;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
587.03;561.55;25.480000000000018;1;24;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
546.96;561.55;-14.589999999999918;10;20;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
514.36;561.55;-47.18999999999994;12;56;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
582.73;561.55;21.180000000000064;2;23;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
561.55;561.55;0.0;5;28;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
617.18;582.44;34.739999999999895;1;20;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
582.44;582.44;0.0;5;42;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
500.41;582.44;-82.03000000000003;14;31;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
516.83;582.44;-65.61000000000001;12;19;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
569.44;582.44;-13.0;6;43;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
544.29;582.44;-38.15000000000009;10;29;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
547.34;582.44;-35.10000000000002;9;35;5;Bacharelado;Noturno;L;PPI ;M;2;1;1
560.96;582.44;-21.480000000000018;7;26;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
607.51;582.44;25.069999999999936;3;19;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
608.26;582.44;25.819999999999936;2;40;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
515.64;582.44;-66.80000000000007;13;26;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
591.7;582.44;9.259999999999991;4;33;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
534.59;582.44;-47.85000000000002;11;32;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
485.61;582.44;-96.83000000000004;15;52;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
551.01;582.44;-31.430000000000064;8;21;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
560.13;589.97;-29.840000000000032;6;36;4;Bacharelado;Noturno;L;D   ;M;2;1;0
615.81;589.97;25.839999999999918;1;37;4;Bacharelado;Noturno;L;D   ;M;2;1;0
611.09;589.97;21.120000000000005;2;31;4;Bacharelado;Noturno;L;D   ;M;2;1;0
519.75;589.97;-70.22000000000003;9;19;4;Bacharelado;Noturno;L;D   ;F;1;1;0
605.15;589.97;15.17999999999995;3;24;4;Bacharelado;Noturno;L;D   ;F;1;1;0
526.81;589.97;-63.16000000000008;8;23;4;Bacharelado;Noturno;L;D   ;F;2;1;0
507.59;589.97;-82.38000000000005;10;21;4;Bacharelado;Noturno;L;D   ;F;1;1;0
578.96;589.97;-11.009999999999991;5;20;4;Bacharelado;Noturno;L;D   ;M;1;1;0
534.39;589.97;-55.58000000000004;7;32;4;Bacharelado;Noturno;L;D   ;M;2;1;0
589.97;589.97;0.0;4;27;4;Bacharelado;Noturno;L;D   ;F;2;1;0
600.54;;;2;32;4;Bacharelado;Noturno;L;D   ;M;2;1;0
620.38;;;1;35;4;Bacharelado;Noturno;L;D   ;M;1;1;1
476.19;;;3;20;4;Bacharelado;Noturno;L;D   ;F;1;1;0
582.16;579.09;3.0699999999999363;18;58;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
584.79;579.09;5.699999999999932;17;18;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
634.59;579.09;55.5;1;18;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
627.61;579.09;48.51999999999998;2;20;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
623.04;579.09;43.94999999999993;4;27;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
571.91;579.09;-7.180000000000064;25;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
622.45;579.09;43.360000000000014;5;20;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
617.28;579.09;38.18999999999994;6;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
547.86;579.09;-31.230000000000018;37;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
582.05;579.09;2.9599999999999227;19;62;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
572.92;579.09;-6.170000000000073;23;19;20;Bacharelado;Noturno;A;AMPLA;F;2;0;0
616.37;579.09;37.27999999999997;7;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
554.84;579.09;-24.25;32;27;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
578.18;579.09;-0.9100000000000819;22;28;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
496.69;579.09;-82.40000000000003;49;21;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
566.6;579.09;-12.490000000000009;27;23;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
551.34;579.09;-27.75;34;23;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
603.43;579.09;24.339999999999918;11;18;20;Bacharelado;Noturno;A;AMPLA;F;1;0;0
586.88;579.09;7.789999999999964;16;19;20;Bacharelado;Noturno;A;AMPLA;F;2;1;1
545.52;579.09;-33.57000000000005;38;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
565.29;579.09;-13.800000000000068;28;21;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
555.68;579.09;-23.410000000000082;31;18;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
512.04;579.09;-67.05000000000007;44;20;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
571.14;579.09;-7.9500000000000455;26;21;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
549.09;579.09;-30.0;36;51;20;Bacharelado;Noturno;A;AMPLA;F;2;1;1
587.92;579.09;8.829999999999927;13;20;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
572.46;579.09;-6.6299999999999955;24;26;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
608.79;579.09;29.699999999999932;9;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
615.63;579.09;36.539999999999964;8;18;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
551.93;579.09;-27.160000000000082;33;20;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
443.04;579.09;-136.05;51;18;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
522.69;579.09;-56.39999999999998;40;67;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
598.99;579.09;19.899999999999977;12;18;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
512.54;579.09;-66.55000000000007;42;28;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
579.09;579.09;0.0;20;66;20;Bacharelado;Noturno;A;AMPLA;M;1;1;1
587.56;579.09;8.469999999999914;14;21;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
558.09;579.09;-21.0;30;67;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
517.78;579.09;-61.31000000000006;41;43;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
485.89;579.09;-93.20000000000005;50;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;0
607.45;579.09;28.360000000000014;10;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
578.67;579.09;-0.42000000000007276;21;19;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
587.21;579.09;8.120000000000005;15;19;20;Bacharelado;Noturno;A;AMPLA;F;2;1;0
549.74;579.09;-29.350000000000023;35;56;20;Bacharelado;Noturno;A;AMPLA;M;1;1;0
624.71;579.09;45.620000000000005;3;25;20;Bacharelado;Noturno;A;AMPLA;F;1;1;1
505.09;579.09;-74.00000000000006;47;22;20;Bacharelado;Noturno;A;AMPLA;M;2;1;0
561.08;579.09;-18.00999999999999;29;19;20;Bacharelado;Noturno;A;AMPLA;M;1;0;0
505.75;569.51;-63.75999999999999;17;21;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
569.51;569.51;0.0;5;20;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
523.35;569.51;-46.15999999999997;13;51;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
557.97;569.51;-11.539999999999964;7;25;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
535.27;569.51;-34.24000000000001;9;19;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
519.61;569.51;-49.89999999999998;15;18;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
511.56;569.51;-57.94999999999999;16;19;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
530.01;569.51;-39.5;10;45;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
573.78;569.51;4.269999999999982;4;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
521.81;569.51;-47.700000000000045;14;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
423.08;569.51;-146.43;21;42;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
498.22;569.51;-71.28999999999996;18;46;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
456.27;569.51;-113.24000000000001;20;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
551.96;569.51;-17.549999999999955;8;32;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
567.11;569.51;-2.3999999999999773;6;18;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
580.3;569.51;10.789999999999964;1;20;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
573.79;569.51;4.279999999999973;3;19;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
462.04;569.51;-107.46999999999997;19;22;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
576.19;569.51;6.680000000000064;2;30;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
525.02;569.51;-44.49000000000001;12;22;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
525.84;569.51;-43.66999999999996;11;40;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
546.3;581.81;-35.50999999999999;16;24;5;Bacharelado;Noturno;L;PPI ;F;1;0;0
550.09;581.81;-31.719999999999914;13;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
523.09;581.81;-58.719999999999914;20;20;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
534.44;581.81;-47.36999999999989;18;21;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
539.99;581.81;-41.819999999999936;17;20;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
558.2;581.81;-23.6099999999999;9;18;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
609.41;581.81;27.600000000000023;1;20;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
547.04;581.81;-34.76999999999998;15;24;5;Bacharelado;Noturno;L;PPI ;M;2;1;0
555.52;581.81;-26.289999999999964;11;20;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
549.24;581.81;-32.569999999999936;14;44;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
517.09;581.81;-64.71999999999991;21;19;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
602.76;581.81;20.950000000000045;2;21;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
508.04;581.81;-73.76999999999992;23;32;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
562.29;581.81;-19.519999999999982;8;19;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
523.86;581.81;-57.94999999999993;19;24;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
587.13;581.81;5.32000000000005;4;19;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
581.81;581.81;0.0;5;23;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
597.69;581.81;15.88000000000011;3;18;5;Bacharelado;Noturno;L;PPI ;F;1;1;1
551.96;581.81;-29.84999999999991;12;18;5;Bacharelado;Noturno;L;PPI ;F;2;1;0
577.01;581.81;-4.7999999999999545;6;26;5;Bacharelado;Noturno;L;PPI ;M;1;1;0
556.21;581.81;-25.59999999999991;10;34;5;Bacharelado;Noturno;L;PPI ;F;1;1;0
571.64;581.81;-10.169999999999959;7;31;5;Bacharelado;Noturno;L;PPI ;M;1;1;1
501.85;501.85;0.0;1;20;1;Bacharelado;Noturno;L;PPID;F;1;1;0
593.24;580.32;12.919999999999959;1;34;4;Bacharelado;Noturno;L;D   ;M;2;1;0
507.97;580.32;-72.35000000000002;12;19;4;Bacharelado;Noturno;L;D   ;F;1;1;0
580.32;580.32;0.0;4;33;4;Bacharelado;Noturno;L;D   ;M;1;1;0
526.79;580.32;-53.530000000000086;11;19;4;Bacharelado;Noturno;L;D   ;F;1;1;0
584.09;580.32;3.769999999999982;3;18;4;Bacharelado;Noturno;L;D   ;M;2;1;0
588.93;580.32;8.6099999999999;2;22;4;Bacharelado;Noturno;L;D   ;F;2;1;1
555.24;580.32;-25.08000000000004;5;19;4;Bacharelado;Noturno;L;D   ;F;2;1;0
483.69;580.32;-96.63000000000005;14;22;4;Bacharelado;Noturno;L;D   ;F;1;0;0
554.54;580.32;-25.780000000000086;6;20;4;Bacharelado;Noturno;L;D   ;F;2;1;0
506.78;580.32;-73.54000000000008;13;20;4;Bacharelado;Noturno;L;D   ;F;1;1;0
544.74;580.32;-35.58000000000004;7;23;4;Bacharelado;Noturno;L;D   ;F;1;1;0
539.08;580.32;-41.24000000000001;9;21;4;Bacharelado;Noturno;L;D   ;F;1;1;1
424.0;580.32;-156.32000000000005;16;19;4;Bacharelado;Noturno;L;D   ;F;1;0;0
540.86;580.32;-39.460000000000036;8;19;4;Bacharelado;Noturno;L;D   ;F;2;1;0
530.19;580.32;-50.129999999999995;10;19;4;Bacharelado;Noturno;L;D   ;M;2;1;1
439.01;580.32;-141.31000000000006;15;20;4;Bacharelado;Noturno;L;D   ;F;1;1;0
561.84;606.71;-44.870000000000005;9;21;4;Bacharelado;Noturno;L;D   ;M;2;1;1
630.83;606.71;24.120000000000005;3;18;4;Bacharelado;Noturno;L;D   ;F;1;1;1
539.95;606.71;-66.75999999999999;14;45;4;Bacharelado;Noturno;L;D   ;F;1;1;0
550.85;606.71;-55.860000000000014;11;18;4;Bacharelado;Noturno;L;D   ;F;1;1;0
638.33;606.71;31.620000000000005;1;19;4;Bacharelado;Noturno;L;D   ;F;1;1;1
543.11;606.71;-63.60000000000002;13;19;4;Bacharelado;Noturno;L;D   ;F;1;1;0
522.54;606.71;-84.17000000000007;17;18;4;Bacharelado;Noturno;L;D   ;F;2;1;0
556.36;606.71;-50.35000000000002;10;18;4;Bacharelado;Noturno;L;D   ;F;1;0;0
606.71;606.71;0.0;4;50;4;Bacharelado;Noturno;L;D   ;M;2;1;0
548.15;606.71;-58.56000000000006;12;63;4;Bacharelado;Noturno;L;D   ;F;2;1;1
538.22;606.71;-68.49000000000001;15;24;4;Bacharelado;Noturno;L;D   ;M;1;1;0
638.01;606.71;31.299999999999955;2;21;4;Bacharelado;Noturno;L;D   ;M;1;1;0
569.96;606.71;-36.75;8;18;4;Bacharelado;Noturno;L;D   ;F;1;1;0
480.02;606.71;-126.69000000000005;19;20;4;Bacharelado;Noturno;L;D   ;F;1;1;0
